"TOA5","CR1000XSeries","CR1000X","29994","CR1000X.Std.06.01","CPU:CCSL023911_v1.02.CR1X","10438","Table2"
"TIMESTAMP","RECORD","AirTC_Avg","RH","Solar_Wm2_1_Avg","Solar_MJ_1_Tot","Solar_Wm2_2_Avg","Solar_MJ_2_Tot","Albedo_Avg","Global_Avg","Diffuse_Avg","Sun_mins","CS325DM_Analog1_1_Avg","CS325DM_Analog2_1_Avg","CS325DM_Analog1_1_Std","CS325DM_Analog2_1_Std","CS325DM_Analog1_2_Avg","CS325DM_Analog2_2_Avg","CS325DM_Analog1_2_Std","CS325DM_Analog2_2_Std","CS325DM_Analog1_3_Avg","CS325DM_Analog2_3_Avg","CS325DM_Analog1_3_Std","CS325DM_Analog2_3_Std","CS325DM_Analog1_4_Avg","CS325DM_Analog2_4_Avg","CS325DM_Analog1_4_Std","CS325DM_Analog2_4_Std","PAR_Den_Avg","PAR_Tot_Tot","BattV_Avg","PTemp_C_Avg","CDM1BattV_Avg","CDM1PTempC1_Avg","CDM1PTempC2_Avg","CDM1PTempC3_Avg","CDM1PTempC4_Avg"
"TS","RN","Deg C","%","W/m²","MJ/m²","W/m²","MJ/m²","Unitless","W.m-2","W.m-2","Mins","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","W/m²","DegC","umol/s/m^2","mmol/m^2","Volts","Deg C","","DegC","DegC","DegC","DegC"
"","","Avg","Smp","Avg","Tot","Avg","Tot","Avg","Avg","Avg","Smp","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Avg","Std","Std","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-04-09 17:20:00",262939,10.44,50.46,72.58,0.02177426,316,0.09481452,4.412,342.1,95.6,0,63.01965,17.15027,11.09313,0.2223214,566.8969,26.35289,197.0568,1.363179,408.1299,22.02997,141.809,1.130444,31.62164,16.05985,6.998781,0.1392804,610.2,183.0515,13.98,13.38,13.96,13.12,13.49,0,0
"2026-04-09 17:25:00",262940,10.13,50.44,30.14,0.009041787,139.3,0.04177908,4.658,157.9,100,2,44.70327,16.35487,3.629475,0.2301406,261.7045,21.20288,71.63452,1.123363,180.5426,18.03218,45.49076,0.841153,20.59089,15.4175,2.048283,0.2020953,309,92.70104,14,13.33,13.99,13.06,13.43,0,0
"2026-04-09 17:30:00",262941,9.78,50.3,21.12,0.006335868,99.7,0.02990668,4.72,114.1,95.6,5,39.44343,15.55531,0.3571194,0.2166426,179.3927,18.0052,3.848217,0.6363512,125.4979,15.69666,3.009519,0.4888737,17.99791,14.75244,0.3289163,0.1864837,232.4,69.71394,14.03,13.15,14.01,12.9,13.26,0,0
"2026-04-09 17:35:00",262942,9.54,50.95,23.83,0.007149964,110.4,0.03311862,4.644,120,92.4,4,39.80948,14.98458,1.783004,0.1175495,203.0442,16.79822,38.30022,0.1635648,140.4648,14.73602,21.70245,0.1081137,18.59488,14.23012,1.164562,0.1147581,248.1,74.41978,14.06,12.88,14.04,12.64,13,0,0
"2026-04-09 17:40:00",262943,9.55,50.97,31.56,0.009467051,145.8,0.04373571,4.634,155.8,109.6,2.667,42.5602,14.79778,2.05818,0.03336763,254.2002,17.29548,40.59587,0.2502935,182.238,14.97733,25.9416,0.165573,20.96141,14.02713,1.176103,0.03137247,313.8,94.15498,14.07,12.57,14.05,12.36,12.7,0,0
"2026-04-09 17:45:00",262944,9.59,50.27,38.75,0.01162633,176.1,0.05283181,4.585,190.5,135.5,3.167,45.09565,14.86525,4.147468,0.04004292,291.3622,18.0742,86.51157,0.3311278,217.3843,15.64981,51.18071,0.3027101,23.27931,14.07422,2.440113,0.03361051,364,109.2025,14.07,12.28,14.05,12.09,12.43,0,0
"2026-04-09 17:50:00",262945,9.51,49.74,34.14,0.01024331,158.8,0.04763132,4.657,176.7,146,4.333,42.35166,14.8793,1.46223,0.03960093,232.6751,17.99468,26.58665,0.2317519,189.4492,15.79357,15.82132,0.1204178,22.36432,14.10955,0.7458162,0.03252093,333.4,100.0168,14.07,12.02,14.05,11.85,12.19,0,0
"2026-04-09 17:55:00",262946,9.5,49.72,45.64,0.01369106,197.6,0.05929253,4.385,216.5,121.3,1.333,46.53504,14.84823,5.018975,0.06844118,348.3102,18.38766,106.7134,0.8190585,246.0007,16.07369,60.99861,0.4482498,24.40603,14.10067,2.725665,0.03397989,389.4,116.8152,14.07,11.8,14.05,11.64,11.99,0,0
"2026-04-09 18:00:00",262947,9.43,50.41,21.3,0.006389971,103.4,0.03100736,4.851,117.9,107.7,5,35.5647,14.76916,0.6618794,0.09861939,126.5923,17.39701,11.32029,0.842791,119.2148,15.31667,6.066688,0.4970512,18.539,14.04807,0.3191795,0.0717318,225.9,67.76221,14.07,11.61,14.05,11.47,11.81,0,0
"2026-04-09 18:05:00",262948,9.26,50.35,20.4,0.006121288,99.2,0.0297585,4.862,113.6,109.6,5,34.76447,14.4715,0.07037239,0.08162604,101.8447,15.7173,5.292705,0.3104497,108.6754,14.3893,1.866588,0.141005,18.61747,13.84156,0.3054671,0.05797996,216.5,64.94241,14.07,11.42,14.06,11.29,11.63,0,0
"2026-04-09 18:10:00",262949,9.08,50.98,19.89,0.005965963,96.8,0.02902869,4.866,109.7,108,5,35.47261,14.21368,0.7162859,0.06208537,85.86928,14.80306,3.665062,0.194747,102.2634,13.98324,2.159423,0.09952963,19.07028,13.6228,0.2255144,0.05761265,210.3,63.095,14.1,11.22,14.08,11.1,11.44,0,0
"2026-04-09 18:15:00",262950,8.99,51.27,19.01,0.005702662,92.3,0.02768552,4.855,104.4,101.2,5,37.7286,14.09025,0.4289558,0.03680061,77.69765,14.32984,1.419583,0.0939533,95.7513,13.75087,0.9036655,0.07430522,18.57248,13.47765,0.2829576,0.0464175,200.3,60.09228,14.1,11.03,14.09,10.92,11.25,0,0
"2026-04-09 18:20:00",262951,8.89,51.92,17.76,0.005329334,86,0.02580982,4.843,96.2,90.8,5,36.81553,14.03295,0.5544638,0.03927301,66.84141,14.01822,4.495688,0.1006241,88.53928,13.57578,4.488,0.0652898,18.10494,13.35739,0.3556902,0.04119086,185.6,55.69385,14.1,10.85,14.09,10.74,11.07,0,0
"2026-04-09 18:25:00",262952,8.77,51.62,14.8,0.004439741,70.29,0.02108747,4.748,80.3,76.53,5,35.80035,13.92245,0.3828465,0.04423751,60.06233,13.73225,0.8958694,0.06969777,73.63771,13.26878,2.964219,0.1118644,16.67666,13.23455,0.4409755,0.04738335,153.1,45.9215,14.1,10.67,14.08,10.57,10.9,0,0
"2026-04-09 18:30:00",262953,8.66,52.53,13.99,0.004196049,64.96,0.01948864,4.645,76.22,70.67,5,35.42882,13.80881,0.1564202,0.03665532,66.48082,13.58404,3.67401,0.03086277,69.86522,12.99876,0.3984613,0.05246684,16.22307,13.07714,0.1581597,0.05116608,140.7,42.20909,14.13,10.5,14.12,10.4,10.73,0,0
"2026-04-09 18:35:00",262954,8.6,52.42,16.06,0.004817425,69.83,0.02094771,4.355,80.1,65.83,5,35.24715,13.75275,0.4656617,0.01985162,99.65025,13.83054,13.30907,0.1667205,77.60497,12.9837,4.207616,0.05147988,16.22603,12.98567,0.1454518,0.03150803,145.1,43.53649,14.13,10.33,14.12,10.24,10.56,0,0
"2026-04-09 18:40:00",262955,8.58,52.56,15.9,0.004770007,67.81,0.02034199,4.265,77.82,62.79,5,33.581,13.71311,0.5142999,0.03268074,104.9155,14.08279,5.384047,0.06177927,76.04147,13.00609,1.771284,0.03012633,15.9729,12.9329,0.3489741,0.03028647,139,41.70449,14.13,10.17,14.12,10.09,10.41,0,0
"2026-04-09 18:45:00",262956,8.5,52.9,13.08,0.003923553,57.6,0.0172812,4.406,67.33,60.5,5,30.93777,13.662,0.727945,0.03336055,76.51401,13.96904,6.078607,0.1252304,65.12104,12.91091,2.131663,0.07000919,14.99071,12.88471,0.2915682,0.03576133,121.1,36.32829,14.13,10.04,14.12,9.96,10.28,0,0
"2026-04-09 18:50:00",262957,8.38,52.88,13.93,0.004179801,60.1,0.01802879,4.317,70.05,62,5,29.75562,13.56088,0.2910991,0.03640895,89.96024,13.762,12.55651,0.03387958,68.78883,12.76483,3.549854,0.01978827,15.15872,12.79766,0.3642198,0.0348275,124.3,37.28098,14.13,9.91,14.12,9.83,10.16,0,0
"2026-04-09 18:55:00",262958,8.31,52.45,18.52,0.005556622,74.54,0.02236278,4.029,84.8,64.97,4.167,30.4768,13.48389,0.4540513,0.02992254,145.5328,14.24523,15.96843,0.1913882,83.90698,12.82762,3.893672,0.03521742,16.39108,12.72501,0.2797742,0.03357683,144.6,43.37876,14.13,9.79,14.12,9.72,10.04,0,0
"2026-04-09 19:00:00",262959,8.24,51.92,17.99,0.005397801,72.27,0.02168156,4.025,83,67.12,4.667,29.52748,13.41672,0.7423764,0.03013061,130.2986,14.36707,19.61707,0.0573633,80.25146,12.8309,4.502734,0.03074856,16.4533,12.65707,0.3077728,0.03471475,139.6,41.88903,14.13,9.68,14.12,9.62,9.94,0,0
"2026-04-09 19:05:00",262960,8.14,52.49,15.54,0.004662213,64.54,0.01936114,4.153,76.32,68.66,5,27.2934,13.33014,0.2604168,0.05020698,96.49928,13.96134,1.763252,0.1588684,71.51743,12.67287,0.4792445,0.04862061,16.24307,12.57797,0.07395939,0.03820027,127.3,38.19445,14.12,9.58,14.13,9.53,9.85,0,0
"2026-04-09 19:10:00",262961,8.01,51.92,18.62,0.005585574,71.54,0.02146062,3.854,82.9,67.88,5,28.24392,13.21566,0.8266056,0.03730087,140.5053,13.96718,23.58447,0.2045836,77.34498,12.5652,3.585213,0.02370301,16.67027,12.49813,0.3603214,0.03109062,135.5,40.64974,14.13,9.48,14.12,9.43,9.75,0,0
"2026-04-09 19:15:00",262962,7.908,51.42,25.86,0.00775865,87.2,0.02614775,3.377,100.2,67.14,0.333,30.86177,13.17831,0.6988062,0.02085055,242.6873,15.15749,25.66489,0.4631594,90.47237,12.66435,3.566755,0.05224543,17.97717,12.42886,0.459634,0.02415336,155.9,46.75513,14.14,9.38,14.12,9.34,9.66,0,0
"2026-04-09 19:20:00",262963,7.819,50.15,22.29,0.006688368,76.49,0.02294551,3.439,93.4,73.59,4.333,28.73178,13.09841,0.9374735,0.03919361,185.6142,15.33876,29.09563,0.2072798,80.55766,12.55853,3.754111,0.08192858,17.65944,12.36145,0.4338426,0.05137949,140.2,42.0719,14.13,9.29,14.12,9.26,9.58,0,0
"2026-04-09 19:25:00",262964,7.716,50.82,28.69,0.008607517,81.8,0.02454196,2.859,107.5,73.09,0.5,31.62544,13.00567,0.9400636,0.03517958,274.0902,15.59951,29.05925,0.4529179,88.19621,12.4222,3.033562,0.03753811,19.45233,12.2474,0.5221934,0.03540504,154.3,46.29494,14.14,9.21,14.12,9.18,9.5,0,0
"2026-04-09 19:30:00",262965,7.656,50.27,24.6,0.007380441,69.6,0.02088149,2.864,97.2,73.84,3.167,29.97912,12.9269,1.148148,0.03316904,210.4747,15.57399,40.17564,0.2517054,77.52995,12.28725,3.004206,0.08692886,18.72177,12.16894,0.8011335,0.03951966,136.8,41.02851,14.13,9.13,14.12,9.11,9.44,0,0
"2026-04-09 19:35:00",262966,7.549,50.9,23.66,0.007097151,64.94,0.01948111,2.785,91.5,70.06,3.667,29.71815,12.81757,1.274531,0.04953762,204.0025,15.36749,40.24475,0.2553406,71.54976,12.06494,4.711879,0.07860649,18.53419,12.0489,0.8580763,0.04683706,127.1,38.14202,14.13,9.05,14.11,9.04,9.37,0,0
"2026-04-09 19:40:00",262967,7.473,48.81,17.42,0.005224635,58.6,0.01758065,3.413,75.43,64.36,5,26.15016,12.70517,1.647211,0.05445636,123.8958,14.54019,42.39338,0.4307181,60.09412,11.81959,4.044843,0.1000455,16.62551,11.95027,1.018853,0.04810284,104.1,31.2317,14.13,8.97,14.12,8.96,9.29,0,0
"2026-04-09 19:45:00",262968,7.384,48.56,12.48,0.003743194,47.7,0.01430902,3.824,61.31,56.91,5,22.5052,12.5139,0.7730668,0.06034129,64.89215,13.0253,5.01999,0.2880979,50.13157,11.49321,2.679378,0.08753062,12.87303,11.78912,1.6821,0.04871894,83.2,24.94834,14.13,8.87,14.12,8.87,9.2,0,0
"2026-04-09 19:50:00",262969,7.278,47.92,9.76,0.002927702,37.31,0.01119365,3.824,49.84,47.02,5,19.70037,12.29686,0.8825404,0.07622805,49.77831,12.23733,3.922621,0.1916673,40.2784,11.15469,2.639561,0.1199891,11.36351,11.628,0.07252797,0.06128437,64.94,19.48057,14.15,8.76,14.15,8.74,9.07,0,0
"2026-04-09 19:55:00",262970,7.163,48.44,6.677,0.002003202,25.5,0.007650904,3.816,36.97,35.11,5,16.77361,12.0459,0.9138911,0.07917616,36.905,11.69667,3.319168,0.1440045,29.72795,10.72351,3.214099,0.1244536,11.33781,11.42252,0.08081725,0.0650662,45.94,13.78236,14.11,8.63,14.1,8.6,8.93,0,0
"2026-04-09 20:00:00",262971,6.969,49.58,4.456,0.001336666,16.5,0.004951162,3.701,26.08,24.3,5,11.71173,11.74339,0.5898393,0.09744705,28.64905,11.2426,1.519741,0.123527,22.06175,10.28843,1.290873,0.130383,11.34609,11.18063,0.06728332,0.0837867,31.4,9.419662,14.03,8.47,14.02,8.44,8.77,0,0
"2026-04-09 20:05:00",262972,6.792,50.38,3.626,0.001087727,12.79,0.003835642,3.525,21.88,20.15,5,11.60536,11.44266,0.07105455,0.09182878,25.27674,10.88791,0.7825873,0.0907983,18.99466,9.908628,0.5248162,0.09797498,11.33775,10.91815,0.07114635,0.07914059,24.12,7.235695,13.96,8.3,13.96,8.26,8.59,0,0
"2026-04-09 20:10:00",262973,6.63,49.7,2.873,0.0008618371,9.82,0.002945834,3.418,18.11,16.52,5,11.5986,11.17854,0.06951223,0.08546455,20.69528,10.60441,1.92961,0.08467183,15.2137,9.58838,2.699271,0.1045354,11.32367,10.68816,0.07680142,0.07817559,18.32,5.497158,13.9,8.11,13.9,8.07,8.4,0,0
"2026-04-09 20:15:00",262974,6.507,50.79,1.854,0.000556148,5.898,0.001769318,3.169,13.59,12.31,5,11.58539,10.95629,0.07692886,0.0742454,15.15019,10.32873,2.534956,0.07087787,12.14662,9.31231,0.0813504,0.07608888,11.35588,10.4477,0.05746287,0.06186778,12.03,3.609247,13.83,7.916,13.82,7.875,8.2,0,0
"2026-04-09 20:20:00",262975,6.334,51.82,1.233,0.0003697982,3.176,0.0009528292,2.55,10.32,8.85,5,11.55598,10.74129,0.07402848,0.07773057,11.01998,10.07802,0.07819621,0.09058446,12.09477,9.0805,0.08214852,0.1033075,11.40525,10.2769,0.07685076,0.06581075,7.237,2.170956,13.76,7.712,13.75,7.67,7.995,0,0
"2026-04-09 20:25:00",262976,6.187,51.92,0.66,0.0001979991,0.908,0.000272375,1.261,7.982,6.291,5,11.52476,10.49793,0.07549902,0.06236096,10.99369,9.785232,0.09885804,0.07929593,12.10195,8.742384,0.06463704,0.08410572,11.30556,10.05088,0.08804873,0.07148066,3.747,1.124051,13.68,7.501,13.67,7.459,7.784,0,0
"2026-04-09 20:30:00",262977,6.063,51.74,0.388,0.0001165222,0.026,7.673173E-06,0.05,6.482,5.073,5,11.54277,10.2894,0.07499386,0.0688002,10.99457,9.548889,0.07573043,0.06676496,12.07129,8.435615,0.08038774,0.06554963,11.26362,9.845851,0.08770613,0.06080963,1.401,0.4202823,13.61,7.285,13.6,7.244,7.57,0,0
"2026-04-09 20:35:00",262978,6.011,52.3,0.235,7.035433E-05,0,0,0,5.333,3.935,5,11.53069,10.19374,0.07335463,0.03562831,10.97252,9.465962,0.06594191,0.04090763,12.04821,8.389343,0.07180175,0.06048869,11.2877,9.717357,0.08953312,0.03524887,0.1,0.0300823,13.54,7.071,13.53,7.034,7.361,0,0
"2026-04-09 20:40:00",262979,5.945,52.69,0.093,2.784208E-05,0,0,"NAN",5.088,3.746,5,11.50016,10.09309,0.08261737,0.04253135,10.97426,9.353485,0.06875936,0.05040274,12.05686,8.268799,0.07666993,0.05477249,11.29024,9.613724,0.06872513,0.05067503,0,0,13.47,6.867,13.46,6.834,7.163,0,0
"2026-04-09 20:45:00",262980,5.812,54.07,0.18,5.405412E-05,0,0,0,4.933,3.495,5,11.49634,9.956148,0.07631867,0.05865877,11.00092,9.222651,0.07892772,0.05448381,12.03997,8.147524,0.07899062,0.06223429,11.29279,9.514338,0.0688611,0.05053717,0,0,13.41,6.673,13.4,6.647,6.976,0,0
"2026-04-09 20:50:00",262981,5.639,54.62,0.112,3.371488E-05,0,0,0,4.78,3.305,5,11.5002,9.791612,0.05913396,0.06250071,10.96557,9.0488,0.07950281,0.05895487,12.0264,7.99615,0.07057934,0.05164858,11.28727,9.396434,0.07105538,0.05126031,0,0,13.35,6.485,13.34,6.464,6.793,0,0
"2026-04-09 20:55:00",262982,5.494,55.15,0.107,3.213279E-05,0,0,0,4.87,3.499,5,11.47923,9.62376,0.06034795,0.04812222,10.9523,8.853944,0.06615127,0.06059412,12.0273,7.817119,0.07219934,0.06030531,11.27292,9.251936,0.08211406,0.04112976,0,0,13.28,6.299,13.27,6.286,6.611,0,0
"2026-04-09 21:00:00",262983,5.433,55.16,0.012,3.499728E-06,0,0,"NAN",4.232,2.928,5,11.4846,9.51,0.0685811,0.03408818,10.93856,8.751456,0.07280044,0.04054041,12.03508,7.649238,0.07447869,0.0548837,11.25977,9.116947,0.07771133,0.04943388,0,0,13.23,6.117,13.22,6.109,6.434,0,0
"2026-04-09 21:05:00",262984,5.377,55.47,0.017,5.165691E-06,0,0,"NAN",4.075,2.847,5,11.46256,9.429309,0.07112391,0.03942743,10.92405,8.690939,0.08494218,0.03297938,12.02266,7.523211,0.07564792,0.03423499,11.24319,8.991156,0.07388484,0.04447903,0,0,13.17,5.941,13.16,5.94,6.264,0,0
"2026-04-09 21:10:00",262985,5.329,55.97,0.003,8.629454E-07,0,0,"NAN",3.517,2.383,5,11.4255,9.398086,0.03387388,0.03513805,10.92088,8.66155,0.08033623,0.03461208,12.00143,7.60626,0.0760584,0.05582308,11.24951,8.954725,0.07929475,0.03301146,0,0,13.12,5.774,13.11,5.782,6.104,0,0
"2026-04-09 21:15:00",262986,5.298,56.28,0.001,3.116189E-07,0,0,"NAN",3.266,2.132,5,11.48775,9.398474,0.06550458,0.03413685,10.92572,8.674883,0.07691633,0.03276091,11.98035,7.563456,0.07654747,0.07020196,11.26711,8.922793,0.06718091,0.03817379,0,0,13.07,5.626,13.06,5.641,5.963,0,0
"2026-04-09 21:20:00",262987,5.207,56.88,0.015,4.638327E-06,0,0,"NAN",3.773,2.508,5,11.42636,9.312972,0.056656,0.035649,10.94834,8.559646,0.08021743,0.04857017,12.00049,7.465826,0.06990095,0.05254015,11.25811,8.844707,0.0753149,0.04161441,0,0,13.02,5.492,13.01,5.514,5.834,0,0
"2026-04-09 21:25:00",262988,5.14,57.08,0.012,3.607586E-06,0,0,"NAN",3.829,2.515,5,11.4721,9.234487,0.08094571,0.03217423,10.88714,8.482833,0.09684604,0.02191718,12.01289,7.337222,0.07192238,0.04524691,11.25168,8.767406,0.08297572,0.03839916,0,0,12.98,5.363,12.97,5.39,5.71,0,0
"2026-04-09 21:30:00",262989,5.108,57.08,0.007,1.953609E-06,0,0,"NAN",3.981,2.753,5,11.44109,9.186467,0.07266851,0.03147754,10.82148,8.444614,0.08374555,0.03520835,12.00057,7.34136,0.07335658,0.02411274,11.22704,8.73033,0.06906862,0.03209596,0,0,12.94,5.237,12.93,5.268,5.589,0,0
"2026-04-09 21:35:00",262990,5.077,56.37,0,0,0,0,"NAN",3.594,2.307,5,11.43399,9.149506,0.06568345,0.01835611,10.77792,8.42172,0.07806174,0.02053483,11.98562,7.317082,0.07082506,0.04241524,11.22346,8.67694,0.09670262,0.03408282,0,0,12.91,5.116,12.9,5.154,5.474,0,0
"2026-04-09 21:40:00",262991,5.053,56.34,0.001,2.876477E-07,0,0,"NAN",3.498,2.3,5,11.46138,9.12032,0.06060285,0.03396573,10.81281,8.407161,0.07760458,0.0170269,11.99001,7.417066,0.06897911,0.0380115,11.20505,8.658968,0.06816164,0.03341555,0,0,12.88,5.01,12.87,5.055,5.373,0,0
"2026-04-09 21:45:00",262992,4.974,55.87,0.01,2.86449E-06,0,0,"NAN",4.047,2.75,5,11.45027,9.059142,0.06739572,0.03763639,10.87385,8.363946,0.0594954,0.03532187,11.98703,7.384485,0.07274055,0.08417888,11.27382,8.651321,0.08512116,0.03776567,0,0,12.86,4.917,12.85,4.965,5.283,0,0
"2026-04-09 21:50:00",262993,4.969,54.89,0.002,7.31104E-07,0,0,"NAN",3.532,2.44,5,11.42865,9.045462,0.05707272,0.03434592,10.88728,8.363326,0.07789721,0.04284547,11.9804,7.29666,0.07257922,0.03520398,11.23236,8.583635,0.09869829,0.02908388,0,0,12.84,4.829,12.83,4.88,5.2,0,0
"2026-04-09 21:55:00",262994,4.924,54.63,0.012,3.583608E-06,0,0,"NAN",3.478,2.255,5,11.46481,9.03385,0.07152152,0.03773881,10.89996,8.355531,0.08761019,0.03016949,11.97898,7.235096,0.06788051,0.04816861,11.26587,8.536295,0.08231172,0.03321319,0,0,12.83,4.75,12.82,4.804,5.124,0,0
"2026-04-09 22:00:00",262995,4.9,54.2,0,0,0,0,"NAN",3.315,1.934,5,11.42699,9.007526,0.0830837,0.03174264,10.78978,8.329787,0.07514964,0.02351769,11.96134,7.253205,0.06937467,0.03660729,11.17311,8.497977,0.02800858,0.02086595,0,0,12.82,4.679,12.81,4.736,5.056,0,0
"2026-04-09 22:05:00",262996,4.84,52.57,0.002,6.112505E-07,0,0,"NAN",3.772,2.45,5,11.38878,8.933722,0.05585925,0.031162,10.78494,8.257039,0.09692294,0.03720704,11.96497,7.228045,0.06752656,0.03652935,11.24884,8.481873,0.08347812,0.02595427,0,0,12.81,4.615,12.8,4.676,4.996,0,0
"2026-04-09 22:10:00",262997,4.855,51.13,0,1.19853E-07,0,0,"NAN",3.691,2.483,5,11.35987,8.9494,0.02541403,0.03115179,10.80745,8.260578,0.07283629,0.02135909,11.96213,7.239809,0.07385264,0.04100225,11.22346,8.463014,0.08500354,0.03342403,0,0,12.81,4.558,12.79,4.623,4.942,0,0
"2026-04-09 22:15:00",262998,4.878,47.55,0,0,0,0,"NAN",2.979,1.759,5,11.38793,8.983932,0.02408738,0.03582646,10.8338,8.28338,0.09001617,0.03271315,11.95164,7.332014,0.07755218,0.03907406,11.24623,8.502955,0.07431788,0.03595317,0,0,12.8,4.512,12.79,4.582,4.9,0,0
"2026-04-09 22:20:00",262999,4.926,45.42,0,3.595589E-08,0,0,"NAN",3.023,1.914,5,11.4113,9.06171,0.06438084,0.03193635,10.85566,8.354473,0.0661442,0.03051563,11.97573,7.394978,0.08051655,0.03309842,11.23944,8.569674,0.06151003,0.01894619,0,0,12.79,4.474,12.78,4.55,4.867,0,0
"2026-04-09 22:25:00",263000,5,44.49,0,0,0,0,"NAN",2.785,1.785,5,11.41931,9.13616,0.07226504,0.03217611,10.81885,8.43613,0.09462262,0.03924935,11.98559,7.50415,0.06328378,0.05367164,11.23204,8.61405,0.05099079,0.03505357,0,0,12.79,4.443,12.78,4.524,4.842,0,0
"2026-04-09 22:30:00",263001,5.015,45.14,0,0,0,0,"NAN",2.694,1.692,5,11.41797,9.225264,0.060401,0.02984118,10.89393,8.50253,0.07708695,0.03237003,11.99895,7.594079,0.07632875,0.03633442,11.24508,8.650605,0.08683965,0.0337468,0,0,12.79,4.424,12.78,4.512,4.828,0,0
"2026-04-09 22:35:00",263002,4.986,45.62,0.002,6.59191E-07,0,0,"NAN",3.47,2.215,5,11.4545,9.212738,0.06629209,0.03090495,10.87936,8.494711,0.09195878,0.02684294,11.96311,7.618659,0.06918082,0.027953,11.22756,8.688674,0.07494511,0.03193472,0,0,12.78,4.416,12.77,4.51,4.822,0,0
"2026-04-09 22:40:00",263003,4.962,44.68,0.001,2.0375E-07,0,0,"NAN",3.268,2.04,5,11.4336,9.192742,0.06142555,0.03449963,10.89227,8.462113,0.08041235,0.03474846,11.96338,7.630393,0.05894099,0.07025003,11.21821,8.673888,0.0804123,0.03205253,0,0,12.78,4.409,12.77,4.505,4.816,0,0
"2026-04-09 22:45:00",263004,4.941,44.03,0.002,5.153676E-07,0,0,"NAN",3.439,2.238,5,11.47355,9.214468,0.08591386,0.02357016,10.88956,8.48502,0.0659267,0.02179013,11.98747,7.620187,0.07211634,0.02393248,11.21324,8.64415,0.0632607,0.02158365,0,0,12.78,4.409,12.77,4.506,4.816,0,0
"2026-04-09 22:50:00",263005,4.915,45.79,0.007,2.109411E-06,0,0,"NAN",3.383,2.554,5,11.45247,9.21396,0.07029492,0.01888795,10.90266,8.442195,0.07959876,0.04255674,12.02064,7.622979,0.07466514,0.0470323,11.23028,8.635615,0.07765492,0.02103794,0,0,12.77,4.414,12.76,4.511,4.82,0,0
"2026-04-09 22:55:00",263006,4.915,46.5,0,0,0,0,"NAN",3.374,2.319,5,11.45116,9.206077,0.07592416,0.02408535,10.9148,8.407253,0.08104617,0.02298261,11.99838,7.639894,0.07609142,0.0368966,11.19827,8.64675,0.08003091,0.03081574,0,0,12.77,4.418,12.76,4.513,4.823,0,0
"2026-04-09 23:00:00",263007,4.871,46.29,0.003,7.670587E-07,0,0,"NAN",3.4,2.023,5,11.42343,9.199311,0.06564181,0.03045507,10.89543,8.390245,0.08409576,0.03264542,11.9967,7.615655,0.0612864,0.02469617,11.23351,8.624143,0.08309829,0.03144384,0,0,12.77,4.421,12.76,4.512,4.824,0,0
"2026-04-09 23:05:00",263008,4.855,47.37,0.013,3.883234E-06,0,0,"NAN",3.657,2.413,5,11.41673,9.189139,0.06347432,0.03265086,10.88451,8.389916,0.09647793,0.03403667,12.01269,7.597429,0.07333581,0.03246815,11.22468,8.617294,0.07289994,0.03639616,0,0,12.77,4.423,12.76,4.511,4.822,0,0
"2026-04-09 23:10:00",263009,4.838,45.96,0,0,0,0,"NAN",3.798,2.557,5,11.41841,9.173136,0.07418657,0.0333821,10.80263,8.373508,0.08679058,0.03688208,11.984,7.517132,0.06766917,0.03763767,11.20791,8.574706,0.06703671,0.01957777,0,0,12.77,4.419,12.75,4.504,4.815,0,0
"2026-04-09 23:15:00",263010,4.833,46.25,0.001,3.715439E-07,0,0,"NAN",3.491,2.341,5,11.42519,9.167338,0.08609285,0.03880854,10.89077,8.399104,0.09283107,0.03186968,11.98722,7.537002,0.07372879,0.03267346,11.24795,8.567914,0.08965548,0.0301806,0,0,12.76,4.409,12.75,4.492,4.804,0,0
"2026-04-09 23:20:00",263011,4.87,44.6,0,0,0,0,"NAN",3.24,2.082,5,11.43769,9.151642,0.07424823,0.0384817,10.95283,8.374359,0.0921037,0.04276717,12.01298,7.554711,0.07871197,0.04886822,11.20519,8.576467,0.06206631,0.02400308,0,0,12.76,4.395,12.75,4.477,4.789,0,0
"2026-04-09 23:25:00",263012,4.956,42.51,0,0,0,0,"NAN",2.602,1.558,5,11.41171,9.199671,0.0707123,0.02670736,10.92682,8.447048,0.08895199,0.03405293,12.00142,7.566172,0.06136221,0.03718525,11.23565,8.594664,0.07739557,0.03300111,0,0,12.76,4.385,12.75,4.469,4.78,0,0
"2026-04-09 23:30:00",263013,4.95,41.71,0,0,0,0,"NAN",3.01,1.771,5,11.38103,9.221218,0.07447793,0.02743956,10.92751,8.471061,0.07375884,0.03354291,12.01808,7.551923,0.07934418,0.04326242,11.20185,8.579668,0.06151092,0.02137262,0,0,12.76,4.385,12.75,4.471,4.781,0,0
